TICK: 002212 | PC: 00106 | STEP: 1 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | add.load_operands
TICK: 002213 | PC: 00107 | STEP: 0 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [53955] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | add.write_result
TICK: 002214 | PC: 00108 | STEP: 0 | IR: dup | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [53955, 53955] | RS: [10] | MEM: - | LATCH: DS.dup,PC | OUT: '' | dup
TICK: 002215 | PC: 00108 | STEP: 1 | IR: store 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [53955, 53955] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | store.addr 3
TICK: 002216 | PC: 00113 | STEP: 0 | IR: store 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [53955] | RS: [10] | MEM: write mem[3] <- 53955 | LATCH: MEM,PC | OUT: '' | store.write
TICK: 002217 | PC: 00114 | STEP: 0 | IR: drop | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | drop
TICK: 002218 | PC: 00114 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002219 | PC: 00119 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [54] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002220 | PC: 00124 | STEP: 0 | IR: literal 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [54, 1] | RS: [10] | MEM: - | LATCH: DS.push,PC | OUT: '' | literal 1
TICK: 002221 | PC: 00124 | STEP: 1 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | add.load_operands
TICK: 002222 | PC: 00125 | STEP: 0 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [55] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | add.write_result
TICK: 002223 | PC: 00126 | STEP: 0 | IR: dup | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [55, 55] | RS: [10] | MEM: - | LATCH: DS.dup,PC | OUT: '' | dup
TICK: 002224 | PC: 00126 | STEP: 1 | IR: store 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [55, 55] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | store.addr 1
TICK: 002225 | PC: 00131 | STEP: 0 | IR: store 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [55] | RS: [10] | MEM: write mem[1] <- 55 | LATCH: MEM,PC | OUT: '' | store.write
TICK: 002226 | PC: 00132 | STEP: 0 | IR: drop | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | drop
TICK: 002227 | PC: 00051 | STEP: 0 | IR: jmp 51 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | jmp 51
TICK: 002228 | PC: 00056 | STEP: 0 | IR: literal 100 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100] | RS: [10] | MEM: - | LATCH: DS.push,PC | OUT: '' | literal 100
TICK: 002229 | PC: 00056 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002230 | PC: 00061 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100, 55] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002231 | PC: 00061 | STEP: 1 | IR: sub | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | sub.load_operands
TICK: 002232 | PC: 00062 | STEP: 0 | IR: sub | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [45] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | sub.write_result
TICK: 002233 | PC: 00062 | STEP: 1 | IR: mif 72 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left | OUT: '' | mif.test
TICK: 002234 | PC: 00072 | STEP: 0 | IR: mif 72 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | mif.branch
TICK: 002235 | PC: 00072 | STEP: 1 | IR: load 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 2
TICK: 002236 | PC: 00077 | STEP: 0 | IR: load 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1485] | RS: [10] | MEM: read mem[2] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002237 | PC: 00077 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1485] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002238 | PC: 00082 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1485, 55] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002239 | PC: 00082 | STEP: 1 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | add.load_operands
TICK: 002240 | PC: 00083 | STEP: 0 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1540] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | add.write_result
TICK: 002241 | PC: 00084 | STEP: 0 | IR: dup | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1540, 1540] | RS: [10] | MEM: - | LATCH: DS.dup,PC | OUT: '' | dup
TICK: 002242 | PC: 00084 | STEP: 1 | IR: store 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1540, 1540] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | store.addr 2
TICK: 002243 | PC: 00089 | STEP: 0 | IR: store 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1540] | RS: [10] | MEM: write mem[2] <- 1540 | LATCH: MEM,PC | OUT: '' | store.write
TICK: 002244 | PC: 00090 | STEP: 0 | IR: drop | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | drop
TICK: 002245 | PC: 00090 | STEP: 1 | IR: load 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 3
TICK: 002246 | PC: 00095 | STEP: 0 | IR: load 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [53955] | RS: [10] | MEM: read mem[3] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002247 | PC: 00095 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [53955] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002248 | PC: 00100 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [53955, 55] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002249 | PC: 00100 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [53955, 55] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002250 | PC: 00105 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [53955, 55, 55] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002251 | PC: 00105 | STEP: 1 | IR: mul | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [53955] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | mul.load_operands
TICK: 002252 | PC: 00106 | STEP: 0 | IR: mul | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [53955, 3025] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | mul.write_result
TICK: 002253 | PC: 00106 | STEP: 1 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | add.load_operands
TICK: 002254 | PC: 00107 | STEP: 0 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [56980] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | add.write_result
TICK: 002255 | PC: 00108 | STEP: 0 | IR: dup | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [56980, 56980] | RS: [10] | MEM: - | LATCH: DS.dup,PC | OUT: '' | dup
TICK: 002256 | PC: 00108 | STEP: 1 | IR: store 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [56980, 56980] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | store.addr 3
TICK: 002257 | PC: 00113 | STEP: 0 | IR: store 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [56980] | RS: [10] | MEM: write mem[3] <- 56980 | LATCH: MEM,PC | OUT: '' | store.write
TICK: 002258 | PC: 00114 | STEP: 0 | IR: drop | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | drop
TICK: 002259 | PC: 00114 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002260 | PC: 00119 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [55] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002261 | PC: 00124 | STEP: 0 | IR: literal 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [55, 1] | RS: [10] | MEM: - | LATCH: DS.push,PC | OUT: '' | literal 1
TICK: 002262 | PC: 00124 | STEP: 1 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | add.load_operands
TICK: 002263 | PC: 00125 | STEP: 0 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [56] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | add.write_result
TICK: 002264 | PC: 00126 | STEP: 0 | IR: dup | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [56, 56] | RS: [10] | MEM: - | LATCH: DS.dup,PC | OUT: '' | dup
TICK: 002265 | PC: 00126 | STEP: 1 | IR: store 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [56, 56] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | store.addr 1
TICK: 002266 | PC: 00131 | STEP: 0 | IR: store 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [56] | RS: [10] | MEM: write mem[1] <- 56 | LATCH: MEM,PC | OUT: '' | store.write
TICK: 002267 | PC: 00132 | STEP: 0 | IR: drop | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | drop
TICK: 002268 | PC: 00051 | STEP: 0 | IR: jmp 51 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | jmp 51
TICK: 002269 | PC: 00056 | STEP: 0 | IR: literal 100 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100] | RS: [10] | MEM: - | LATCH: DS.push,PC | OUT: '' | literal 100
TICK: 002270 | PC: 00056 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002271 | PC: 00061 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100, 56] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002272 | PC: 00061 | STEP: 1 | IR: sub | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | sub.load_operands
TICK: 002273 | PC: 00062 | STEP: 0 | IR: sub | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [44] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | sub.write_result
TICK: 002274 | PC: 00062 | STEP: 1 | IR: mif 72 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left | OUT: '' | mif.test
TICK: 002275 | PC: 00072 | STEP: 0 | IR: mif 72 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | mif.branch
TICK: 002276 | PC: 00072 | STEP: 1 | IR: load 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 2
TICK: 002277 | PC: 00077 | STEP: 0 | IR: load 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1540] | RS: [10] | MEM: read mem[2] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002278 | PC: 00077 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1540] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002279 | PC: 00082 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1540, 56] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002280 | PC: 00082 | STEP: 1 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | add.load_operands
TICK: 002281 | PC: 00083 | STEP: 0 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1596] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | add.write_result
TICK: 002282 | PC: 00084 | STEP: 0 | IR: dup | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1596, 1596] | RS: [10] | MEM: - | LATCH: DS.dup,PC | OUT: '' | dup
TICK: 002283 | PC: 00084 | STEP: 1 | IR: store 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1596, 1596] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | store.addr 2
TICK: 002284 | PC: 00089 | STEP: 0 | IR: store 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1596] | RS: [10] | MEM: write mem[2] <- 1596 | LATCH: MEM,PC | OUT: '' | store.write
TICK: 002285 | PC: 00090 | STEP: 0 | IR: drop | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | drop
TICK: 002286 | PC: 00090 | STEP: 1 | IR: load 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 3
TICK: 002287 | PC: 00095 | STEP: 0 | IR: load 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [56980] | RS: [10] | MEM: read mem[3] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002288 | PC: 00095 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [56980] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002289 | PC: 00100 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [56980, 56] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002290 | PC: 00100 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [56980, 56] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002291 | PC: 00105 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [56980, 56, 56] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002292 | PC: 00105 | STEP: 1 | IR: mul | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [56980] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | mul.load_operands
TICK: 002293 | PC: 00106 | STEP: 0 | IR: mul | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [56980, 3136] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | mul.write_result
TICK: 002294 | PC: 00106 | STEP: 1 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | add.load_operands
TICK: 002295 | PC: 00107 | STEP: 0 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [60116] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | add.write_result
TICK: 002296 | PC: 00108 | STEP: 0 | IR: dup | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [60116, 60116] | RS: [10] | MEM: - | LATCH: DS.dup,PC | OUT: '' | dup
TICK: 002297 | PC: 00108 | STEP: 1 | IR: store 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [60116, 60116] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | store.addr 3
TICK: 002298 | PC: 00113 | STEP: 0 | IR: store 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [60116] | RS: [10] | MEM: write mem[3] <- 60116 | LATCH: MEM,PC | OUT: '' | store.write
TICK: 002299 | PC: 00114 | STEP: 0 | IR: drop | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | drop
TICK: 002300 | PC: 00114 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002301 | PC: 00119 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [56] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002302 | PC: 00124 | STEP: 0 | IR: literal 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [56, 1] | RS: [10] | MEM: - | LATCH: DS.push,PC | OUT: '' | literal 1
TICK: 002303 | PC: 00124 | STEP: 1 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | add.load_operands
TICK: 002304 | PC: 00125 | STEP: 0 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [57] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | add.write_result
TICK: 002305 | PC: 00126 | STEP: 0 | IR: dup | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [57, 57] | RS: [10] | MEM: - | LATCH: DS.dup,PC | OUT: '' | dup
TICK: 002306 | PC: 00126 | STEP: 1 | IR: store 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [57, 57] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | store.addr 1
TICK: 002307 | PC: 00131 | STEP: 0 | IR: store 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [57] | RS: [10] | MEM: write mem[1] <- 57 | LATCH: MEM,PC | OUT: '' | store.write
TICK: 002308 | PC: 00132 | STEP: 0 | IR: drop | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | drop
TICK: 002309 | PC: 00051 | STEP: 0 | IR: jmp 51 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | jmp 51
TICK: 002310 | PC: 00056 | STEP: 0 | IR: literal 100 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100] | RS: [10] | MEM: - | LATCH: DS.push,PC | OUT: '' | literal 100
TICK: 002311 | PC: 00056 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002312 | PC: 00061 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100, 57] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002313 | PC: 00061 | STEP: 1 | IR: sub | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | sub.load_operands
TICK: 002314 | PC: 00062 | STEP: 0 | IR: sub | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [43] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | sub.write_result
TICK: 002315 | PC: 00062 | STEP: 1 | IR: mif 72 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left | OUT: '' | mif.test
TICK: 002316 | PC: 00072 | STEP: 0 | IR: mif 72 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | mif.branch
TICK: 002317 | PC: 00072 | STEP: 1 | IR: load 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 2
TICK: 002318 | PC: 00077 | STEP: 0 | IR: load 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1596] | RS: [10] | MEM: read mem[2] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002319 | PC: 00077 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1596] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002320 | PC: 00082 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1596, 57] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
